Unnamed: 0,tractid,tract,county,state,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated,cluster
10,11001002302,Census Tract 23.02, District of Columbia, District of Columbia,2012,11001002302,Census Tract 23.02,11001002302,2012,-1.543958746460241,-0.5186903728278078,2.1318101280399766,-0.8580923422189233,0.2281850211840551,0.8106740354488542,-0.4453483444534053,-1.7359613639257845,1.7564634460792847,1.955363587522584,-0.3435038348801817,0.1973022943959313,0.1677895275554509,-0.2525642025634572,-0.8227411456535001,-0.464228118578654,4
11,11001002302,Census Tract 23.02, District of Columbia, District of Columbia,2019,11001002302,Census Tract 23.02,11001002302,2019,-1.5291176433856597,-0.313736505740545,1.4034652235454868,-1.1738931224044926,0.2333545890508397,0.6277835185080847,-0.4263862549585336,-1.7230233449263044,1.6440596375435488,1.966098262999418,-0.3491938256320291,0.1876164850052682,0.1595931085240313,-0.2512091237435951,-0.8160421122621536,-0.4576854914289466,4
12,11001002400,Census Tract 24,District of Columbia,DC,2000,11001002400,Census Tract 24,11001002400,2000,0.0082978075793157,-1.1029675992618448,0.8773254403637883,-1.12975362827353,1.6770658293255762,-1.075159150582461,-0.6088707427925975,-0.7744496232571193,-0.0755766383801349,-1.5537267122091596,-0.6716702644211293,3.2724177321154344,0.6086627392918047,-0.5083249920716149,-1.1170115482029417,-0.4942647517948577,2
13,11001002400,Census Tract 24, District of Columbia, District of Columbia,2012,11001002400,Census Tract 24,11001002400,2012,-0.3027186842520074,-0.314208983139568,0.6506583308246753,-0.7901153246289966,0.8395526610235571,-0.7496173003790266,0.1296035050547754,-0.0311714554345508,-0.0869373673747645,-1.5790703711523495,-0.7533367094337049,3.1729839617527404,0.5621139617498181,-0.4636842663489028,-1.067728003699853,-0.464228118578654,1
14,11001002400,Census Tract 24, District of Columbia, District of Columbia,2019,11001002400,Census Tract 24,11001002400,2019,-0.2321147262209668,-0.1048130874905661,0.0311927505886932,-0.1442722079870283,-0.1255558316843715,0.01840077428383,0.7258433821924137,-0.1880506004934466,0.1608451404806598,-1.6662549224417214,-0.76846658712331,3.1892544642620395,0.596317096266081,-0.4625827571137555,-1.0627747192029742,-0.4576854914289466,1
15,11001002501,Census Tract 25.01,District of Columbia,DC,2000,11001002501,Census Tract 25.01,11001002501,2000,-0.7862083347348207,-0.4350248195153797,0.6309490506674184,-0.5950162728981682,0.9242534272238184,-1.075159150582461,-0.1717316731951146,-0.5751496133865995,0.1373397991909056,-1.1031743264511071,-0.3285761865340584,2.7549883178673027,0.4807825689319193,-0.5731381275297992,-1.1170115482029417,-0.4942647517948577,4
16,11001002501,Census Tract 25.01, District of Columbia, District of Columbia,2012,11001002501,Census Tract 25.01,11001002501,2012,-1.131643708494876,-0.7321952494207643,3.116840293495601,-1.6930866030442426,1.01277005284623,-1.6986359634816557,0.978964191828224,-0.7600922678509552,0.2403318044008627,-1.236867199671011,-0.4718376703751823,2.7402368430614,0.5226346500667438,-0.5226328666721646,-1.067728003699853,-0.464228118578654,2
17,11001002501,Census Tract 25.01, District of Columbia, District of Columbia,2019,11001002501,Census Tract 25.01,11001002501,2019,-0.671388587411577,-0.2964422644964595,0.4301578331002949,-0.1715925649394494,0.778810733847089,-1.9579756934705093,1.0260753776035951,-0.5941718874484541,0.486047680015958,-1.3090465146824153,-0.4866842199436439,2.767030747758892,0.5286475628837846,-0.5216021587234299,-1.0627747192029742,-0.4576854914289466,1
18,11001002502,Census Tract 25.02,District of Columbia,DC,2000,11001002502,Census Tract 25.02,11001002502,2000,1.273401155324298,-1.1280154535023372,1.3606581125863564,-1.3035075091979755,1.7433639327410582,-0.9730448952022838,-0.5314720546593773,-0.4107337310423082,0.91327798419741,-1.144380465985234,-0.962359492947116,3.1328495958168405,0.8090665943165316,-0.5731381275297992,-1.1170115482029417,-0.4942647517948577,2
19,11001002502,Census Tract 25.02, District of Columbia, District of Columbia,2012,11001002502,Census Tract 25.02,11001002502,2012,0.5200706995449481,-0.8838612016328095,0.9911307461872818,-1.3299240865821922,1.4653754025422712,-0.7543742861589897,0.285319630963241,-1.3838213176297234,1.0852791127122965,-1.1815007336408083,-1.0260560814225923,3.015487854804131,0.7731625384113462,-0.5226328666721646,-1.067728003699853,-0.464228118578654,2
20,11001002502,Census Tract 25.02, District of Columbia, District of Columbia,2019,11001002502,Census Tract 25.02,11001002502,2019,1.1367125900483517,-0.0758845385004594,0.5553099628840622,-0.588310035156082,0.7038543308480735,-0.5104629286615441,0.8223465235745792,-1.1048812679875963,1.112947458649643,-1.1956640912677428,-1.041460450519072,3.002566111648793,0.7776073249906559,-0.5216021587234299,-1.0627747192029742,-0.4576854914289466,1
21,11001002600,Census Tract 26,District of Columbia,DC,2000,11001002600,Census Tract 26,11001002600,2000,-0.9123204208164296,1.4042248257954943,0.092862737373536,0.6723782614878968,-1.0800678990664263,-0.274200459944196,2.115345055023137,0.7000142415134364,-0.2137636900523499,0.45302843787106,0.1405290586672145,-0.6433189515341523,-0.4549923464408389,-0.546427540503724,0.9794102549107644,-0.4830590504006598,7
